,24.osc2waveform,26.lfo1waveform,32.lfo1destination,30.lfo1amount,28.lfo1rate,3.cufoff
1180,0.426666667,0.128,0.042666667,0.042666667,0.512,0.128
1181,0.64,0.554666667,0.512,0.341333333,0.469333333,0.256
1182,0.042666667,0.256,0.256,0.597333333,0.298666667,0.128
1183,0.64,0.085333333,0.469333333,0.128,0.341333333,0.213333333
1184,0.512,0.384,0.64,0.469333333,0.298666667,0.512
1185,0.213333333,0.298666667,0.512,0.085333333,0.0,0.128
1186,0.085333333,0.512,0.256,0.0,0.042666667,0.512
1187,0.256,0.213333333,0.170666667,0.170666667,0.170666667,0.213333333
1188,0.341333333,0.298666667,0.298666667,0.128,0.64,0.128
1189,0.042666667,0.170666667,0.512,0.128,0.426666667,0.341333333
1190,0.64,0.128,0.64,0.256,0.298666667,0.597333333
1191,0.469333333,0.0,0.085333333,0.213333333,0.085333333,0.341333333
1192,0.213333333,0.426666667,0.426666667,0.512,0.469333333,0.213333333
1193,0.512,0.0,0.341333333,0.512,0.213333333,0.0
1194,0.170666667,0.384,0.298666667,0.0,0.0,0.512
1195,0.512,0.469333333,0.469333333,0.597333333,0.512,0.384
1196,0.426666667,0.341333333,0.64,0.042666667,0.64,0.128
1197,0.469333333,0.170666667,0.64,0.128,0.170666667,0.298666667
1198,0.384,0.554666667,0.085333333,0.170666667,0.469333333,0.0
1199,0.128,0.341333333,0.042666667,0.597333333,0.597333333,0.341333333
1200,0.554666667,0.597333333,0.554666667,0.469333333,0.512,0.341333333
1201,0.0,0.426666667,0.213333333,0.64,0.256,0.298666667
1202,0.597333333,0.042666667,0.597333333,0.469333333,0.0,0.085333333
1203,0.298666667,0.554666667,0.554666667,0.0,0.384,0.0
1204,0.0,0.042666667,0.213333333,0.64,0.64,0.341333333
1205,0.256,0.64,0.512,0.298666667,0.042666667,0.469333333
1206,0.213333333,0.0,0.512,0.298666667,0.341333333,0.256
1207,0.042666667,0.554666667,0.426666667,0.426666667,0.256,0.0
1208,0.0,0.597333333,0.554666667,0.469333333,0.170666667,0.426666667
1209,0.298666667,0.256,0.469333333,0.554666667,0.341333333,0.128
1210,0.0,0.042666667,0.341333333,0.341333333,0.213333333,0.0
1211,0.64,0.256,0.256,0.128,0.512,0.170666667
1212,0.170666667,0.128,0.469333333,0.0,0.085333333,0.298666667
1213,0.597333333,0.554666667,0.213333333,0.085333333,0.0,0.426666667
1214,0.512,0.512,0.042666667,0.128,0.085333333,0.256
1215,0.085333333,0.085333333,0.0,0.0,0.042666667,0.128
1216,0.597333333,0.298666667,0.298666667,0.085333333,0.213333333,0.128
1217,0.469333333,0.298666667,0.64,0.0,0.042666667,0.512
1218,0.426666667,0.256,0.426666667,0.0,0.0,0.384
1219,0.042666667,0.469333333,0.469333333,0.0,0.554666667,0.0
1220,0.256,0.0,0.426666667,0.469333333,0.64,0.341333333
1221,0.256,0.213333333,0.512,0.0,0.042666667,0.64
1222,0.042666667,0.0,0.256,0.042666667,0.213333333,0.597333333
1223,0.213333333,0.128,0.554666667,0.384,0.213333333,0.512
1224,0.128,0.298666667,0.469333333,0.298666667,0.170666667,0.213333333
1225,0.64,0.341333333,0.085333333,0.554666667,0.298666667,0.256
1226,0.213333333,0.213333333,0.597333333,0.042666667,0.085333333,0.128
1227,0.170666667,0.0,0.512,0.256,0.469333333,0.597333333
1228,0.512,0.341333333,0.042666667,0.469333333,0.042666667,0.64
1229,0.170666667,0.298666667,0.384,0.213333333,0.213333333,0.64
1230,0.213333333,0.128,0.64,0.213333333,0.341333333,0.042666667
1231,0.341333333,0.384,0.213333333,0.554666667,0.597333333,0.213333333
1232,0.512,0.341333333,0.256,0.426666667,0.085333333,0.213333333
1233,0.597333333,0.341333333,0.085333333,0.469333333,0.469333333,0.384
1234,0.469333333,0.128,0.213333333,0.341333333,0.213333333,0.512
1235,0.512,0.64,0.298666667,0.213333333,0.170666667,0.0
1236,0.085333333,0.384,0.341333333,0.042666667,0.554666667,0.170666667
1237,0.554666667,0.64,0.128,0.256,0.512,0.170666667
1238,0.170666667,0.384,0.426666667,0.554666667,0.512,0.469333333
1239,0.042666667,0.0,0.170666667,0.0,0.426666667,0.341333333
1240,0.554666667,0.128,0.469333333,0.426666667,0.213333333,0.085333333
1241,0.384,0.341333333,0.469333333,0.554666667,0.341333333,0.213333333
1242,0.384,0.426666667,0.384,0.512,0.170666667,0.384
1243,0.469333333,0.426666667,0.64,0.170666667,0.512,0.384
1244,0.128,0.341333333,0.469333333,0.64,0.554666667,0.256
1245,0.469333333,0.426666667,0.384,0.341333333,0.512,0.170666667
1246,0.085333333,0.213333333,0.384,0.0,0.170666667,0.469333333
1247,0.512,0.213333333,0.554666667,0.085333333,0.512,0.384
1248,0.469333333,0.512,0.469333333,0.384,0.341333333,0.085333333
1249,0.512,0.170666667,0.426666667,0.64,0.341333333,0.64
1250,0.042666667,0.256,0.597333333,0.170666667,0.298666667,0.298666667
1251,0.170666667,0.298666667,0.298666667,0.298666667,0.426666667,0.085333333
1252,0.0,0.256,0.085333333,0.0,0.0,0.512
1253,0.213333333,0.298666667,0.426666667,0.554666667,0.085333333,0.213333333
1254,0.597333333,0.298666667,0.042666667,0.384,0.64,0.384
1255,0.384,0.426666667,0.128,0.426666667,0.512,0.256
1256,0.426666667,0.426666667,0.298666667,0.042666667,0.256,0.256
1257,0.298666667,0.64,0.469333333,0.170666667,0.042666667,0.085333333
1258,0.341333333,0.384,0.554666667,0.469333333,0.0,0.256
1259,0.341333333,0.256,0.0,0.170666667,0.426666667,0.170666667
1260,0.298666667,0.128,0.597333333,0.213333333,0.256,0.64
1261,0.213333333,0.256,0.64,0.426666667,0.170666667,0.426666667
1262,0.597333333,0.554666667,0.213333333,0.64,0.0,0.64
1263,0.042666667,0.298666667,0.512,0.426666667,0.469333333,0.341333333
1264,0.085333333,0.341333333,0.512,0.128,0.085333333,0.597333333
1265,0.554666667,0.512,0.554666667,0.128,0.128,0.042666667
1266,0.384,0.042666667,0.426666667,0.213333333,0.298666667,0.512
1267,0.554666667,0.597333333,0.426666667,0.213333333,0.170666667,0.0
1268,0.213333333,0.384,0.170666667,0.64,0.64,0.256
1269,0.0,0.597333333,0.085333333,0.64,0.298666667,0.0
1270,0.085333333,0.426666667,0.128,0.0,0.512,0.128
1271,0.0,0.512,0.085333333,0.128,0.256,0.597333333
1272,0.256,0.0,0.469333333,0.213333333,0.128,0.341333333
1273,0.170666667,0.298666667,0.554666667,0.469333333,0.512,0.128
1274,0.256,0.170666667,0.512,0.426666667,0.256,0.170666667
1275,0.341333333,0.426666667,0.128,0.256,0.298666667,0.128
1276,0.085333333,0.170666667,0.554666667,0.597333333,0.0,0.512
1277,0.213333333,0.426666667,0.384,0.213333333,0.597333333,0.213333333
1278,0.512,0.256,0.170666667,0.042666667,0.426666667,0.298666667
1279,0.384,0.256,0.213333333,0.554666667,0.256,0.170666667
1280,0.512,0.213333333,0.170666667,0.426666667,0.64,0.042666667
1281,0.042666667,0.469333333,0.469333333,0.128,0.64,0.170666667
1282,0.042666667,0.341333333,0.042666667,0.085333333,0.042666667,0.256
1283,0.554666667,0.0,0.042666667,0.298666667,0.469333333,0.128
1284,0.256,0.469333333,0.170666667,0.554666667,0.256,0.213333333
1285,0.597333333,0.298666667,0.597333333,0.0,0.213333333,0.64
1286,0.512,0.469333333,0.256,0.341333333,0.213333333,0.128
1287,0.512,0.554666667,0.341333333,0.469333333,0.512,0.256
1288,0.256,0.128,0.384,0.469333333,0.554666667,0.213333333
1289,0.554666667,0.298666667,0.554666667,0.213333333,0.298666667,0.0
1290,0.213333333,0.426666667,0.384,0.512,0.384,0.042666667
1291,0.256,0.341333333,0.512,0.554666667,0.128,0.128
1292,0.341333333,0.341333333,0.469333333,0.298666667,0.213333333,0.085333333
1293,0.085333333,0.64,0.469333333,0.042666667,0.0,0.0
1294,0.128,0.298666667,0.554666667,0.426666667,0.085333333,0.341333333
1295,0.128,0.341333333,0.128,0.64,0.042666667,0.64
1296,0.298666667,0.085333333,0.554666667,0.64,0.597333333,0.512
1297,0.256,0.128,0.170666667,0.426666667,0.042666667,0.554666667
1298,0.213333333,0.298666667,0.64,0.597333333,0.0,0.213333333
1299,0.128,0.384,0.597333333,0.0,0.170666667,0.341333333
1300,0.298666667,0.170666667,0.426666667,0.469333333,0.298666667,0.512
1301,0.554666667,0.341333333,0.341333333,0.213333333,0.64,0.0
1302,0.042666667,0.170666667,0.341333333,0.426666667,0.341333333,0.341333333
1303,0.170666667,0.426666667,0.426666667,0.128,0.64,0.384
1304,0.170666667,0.085333333,0.597333333,0.170666667,0.085333333,0.512
1305,0.298666667,0.085333333,0.213333333,0.384,0.64,0.170666667
1306,0.597333333,0.426666667,0.554666667,0.042666667,0.64,0.64
1307,0.170666667,0.0,0.298666667,0.085333333,0.597333333,0.170666667
1308,0.256,0.512,0.64,0.042666667,0.64,0.170666667
1309,0.298666667,0.085333333,0.213333333,0.426666667,0.042666667,0.0
1310,0.170666667,0.085333333,0.256,0.597333333,0.384,0.64
1311,0.170666667,0.384,0.384,0.256,0.64,0.256
1312,0.128,0.64,0.341333333,0.384,0.085333333,0.042666667
1313,0.426666667,0.0,0.298666667,0.384,0.128,0.298666667
1314,0.384,0.554666667,0.469333333,0.298666667,0.298666667,0.384
1315,0.554666667,0.170666667,0.170666667,0.341333333,0.341333333,0.597333333
1316,0.426666667,0.298666667,0.042666667,0.042666667,0.554666667,0.256
1317,0.256,0.512,0.597333333,0.170666667,0.64,0.085333333
1318,0.512,0.384,0.128,0.64,0.042666667,0.64
1319,0.256,0.170666667,0.64,0.170666667,0.128,0.554666667
1320,0.213333333,0.170666667,0.554666667,0.128,0.554666667,0.042666667
1321,0.64,0.64,0.042666667,0.426666667,0.085333333,0.469333333
1322,0.341333333,0.085333333,0.256,0.554666667,0.384,0.512
1323,0.298666667,0.64,0.170666667,0.298666667,0.085333333,0.170666667
1324,0.256,0.512,0.0,0.128,0.085333333,0.426666667
1325,0.170666667,0.426666667,0.469333333,0.256,0.426666667,0.554666667
1326,0.597333333,0.170666667,0.213333333,0.298666667,0.384,0.128
1327,0.64,0.128,0.512,0.170666667,0.256,0.64
1328,0.213333333,0.085333333,0.597333333,0.298666667,0.512,0.085333333
1329,0.512,0.512,0.042666667,0.0,0.341333333,0.426666667
1330,0.426666667,0.128,0.128,0.469333333,0.426666667,0.597333333
1331,0.64,0.597333333,0.554666667,0.512,0.042666667,0.426666667
1332,0.0,0.469333333,0.128,0.341333333,0.298666667,0.170666667
1333,0.597333333,0.64,0.042666667,0.298666667,0.085333333,0.64
1334,0.298666667,0.256,0.298666667,0.042666667,0.384,0.341333333
1335,0.170666667,0.384,0.64,0.170666667,0.213333333,0.469333333
1336,0.213333333,0.0,0.085333333,0.597333333,0.469333333,0.64
1337,0.256,0.042666667,0.597333333,0.426666667,0.469333333,0.597333333
1338,0.426666667,0.426666667,0.512,0.384,0.341333333,0.384
1339,0.384,0.512,0.426666667,0.341333333,0.64,0.213333333
1340,0.384,0.213333333,0.085333333,0.085333333,0.085333333,0.298666667
1341,0.213333333,0.213333333,0.554666667,0.085333333,0.170666667,0.042666667
1342,0.341333333,0.554666667,0.426666667,0.213333333,0.256,0.213333333
1343,0.0,0.597333333,0.469333333,0.512,0.426666667,0.085333333
1344,0.256,0.128,0.64,0.469333333,0.0,0.256
1345,0.256,0.298666667,0.554666667,0.64,0.64,0.042666667
1346,0.64,0.085333333,0.085333333,0.170666667,0.597333333,0.128
1347,0.426666667,0.469333333,0.298666667,0.512,0.0,0.469333333
1348,0.512,0.341333333,0.512,0.384,0.341333333,0.426666667
1349,0.512,0.597333333,0.0,0.256,0.554666667,0.0
1350,0.298666667,0.0,0.64,0.469333333,0.384,0.213333333
1351,0.042666667,0.0,0.128,0.0,0.426666667,0.64
1352,0.170666667,0.128,0.554666667,0.64,0.64,0.64
1353,0.170666667,0.426666667,0.042666667,0.384,0.128,0.554666667
1354,0.085333333,0.426666667,0.426666667,0.042666667,0.128,0.554666667
1355,0.512,0.554666667,0.085333333,0.64,0.64,0.085333333
1356,0.341333333,0.469333333,0.597333333,0.213333333,0.469333333,0.0
1357,0.042666667,0.426666667,0.0,0.384,0.256,0.256
1358,0.384,0.341333333,0.042666667,0.597333333,0.085333333,0.170666667
1359,0.426666667,0.512,0.384,0.341333333,0.085333333,0.042666667
1360,0.213333333,0.554666667,0.213333333,0.085333333,0.64,0.213333333
1361,0.597333333,0.213333333,0.042666667,0.469333333,0.085333333,0.512
1362,0.085333333,0.256,0.128,0.085333333,0.298666667,0.085333333
1363,0.512,0.256,0.554666667,0.298666667,0.384,0.042666667
1364,0.554666667,0.128,0.085333333,0.256,0.469333333,0.042666667
1365,0.64,0.469333333,0.341333333,0.341333333,0.469333333,0.426666667
1366,0.170666667,0.469333333,0.256,0.384,0.512,0.554666667
1367,0.298666667,0.170666667,0.341333333,0.64,0.170666667,0.298666667
1368,0.128,0.213333333,0.384,0.512,0.213333333,0.512
1369,0.256,0.469333333,0.256,0.0,0.128,0.469333333
1370,0.597333333,0.298666667,0.597333333,0.512,0.0,0.64
1371,0.469333333,0.64,0.426666667,0.042666667,0.0,0.554666667
1372,0.256,0.469333333,0.554666667,0.469333333,0.170666667,0.128
1373,0.0,0.64,0.597333333,0.128,0.512,0.213333333
1374,0.0,0.597333333,0.213333333,0.170666667,0.085333333,0.085333333
1375,0.554666667,0.256,0.469333333,0.128,0.298666667,0.170666667
1376,0.128,0.554666667,0.384,0.597333333,0.554666667,0.042666667
1377,0.554666667,0.170666667,0.170666667,0.426666667,0.512,0.384
1378,0.597333333,0.341333333,0.597333333,0.469333333,0.469333333,0.298666667
1379,0.085333333,0.469333333,0.085333333,0.256,0.512,0.426666667
1380,0.170666667,0.384,0.042666667,0.128,0.64,0.554666667
1381,0.512,0.128,0.597333333,0.426666667,0.554666667,0.469333333
1382,0.085333333,0.085333333,0.597333333,0.042666667,0.128,0.426666667
1383,0.0,0.213333333,0.384,0.128,0.298666667,0.298666667
1384,0.597333333,0.341333333,0.213333333,0.128,0.426666667,0.554666667
1385,0.597333333,0.042666667,0.256,0.554666667,0.0,0.0
1386,0.64,0.554666667,0.298666667,0.042666667,0.170666667,0.554666667
1387,0.256,0.256,0.512,0.64,0.213333333,0.042666667
1388,0.554666667,0.341333333,0.597333333,0.512,0.128,0.64
1389,0.256,0.128,0.512,0.554666667,0.597333333,0.256
1390,0.256,0.213333333,0.384,0.512,0.213333333,0.341333333
1391,0.256,0.042666667,0.298666667,0.128,0.341333333,0.384
1392,0.170666667,0.256,0.384,0.64,0.298666667,0.170666667
1393,0.042666667,0.341333333,0.597333333,0.128,0.64,0.384
1394,0.213333333,0.597333333,0.597333333,0.298666667,0.512,0.64
1395,0.0,0.042666667,0.64,0.256,0.554666667,0.085333333
1396,0.170666667,0.384,0.341333333,0.170666667,0.384,0.0
1397,0.256,0.64,0.597333333,0.554666667,0.512,0.170666667
1398,0.213333333,0.085333333,0.554666667,0.085333333,0.341333333,0.597333333
1399,0.597333333,0.0,0.0,0.085333333,0.64,0.256
1400,0.469333333,0.597333333,0.0,0.384,0.597333333,0.298666667
1401,0.469333333,0.256,0.512,0.170666667,0.128,0.554666667
1402,0.426666667,0.256,0.0,0.384,0.512,0.597333333
1403,0.256,0.170666667,0.512,0.469333333,0.0,0.085333333
1404,0.256,0.042666667,0.597333333,0.298666667,0.170666667,0.341333333
1405,0.469333333,0.042666667,0.170666667,0.469333333,0.0,0.213333333
1406,0.512,0.341333333,0.512,0.085333333,0.256,0.170666667
1407,0.085333333,0.64,0.64,0.597333333,0.085333333,0.213333333
1408,0.213333333,0.469333333,0.298666667,0.170666667,0.042666667,0.512
1409,0.341333333,0.426666667,0.170666667,0.64,0.512,0.0
1410,0.170666667,0.426666667,0.256,0.128,0.554666667,0.085333333
1411,0.64,0.341333333,0.085333333,0.554666667,0.0,0.426666667
1412,0.64,0.256,0.64,0.085333333,0.0,0.213333333
1413,0.469333333,0.128,0.042666667,0.256,0.213333333,0.384
1414,0.384,0.554666667,0.341333333,0.597333333,0.298666667,0.64
1415,0.341333333,0.554666667,0.042666667,0.554666667,0.384,0.256
1416,0.469333333,0.384,0.0,0.0,0.512,0.213333333
1417,0.0,0.341333333,0.0,0.0,0.213333333,0.256
1418,0.128,0.256,0.469333333,0.469333333,0.170666667,0.128
1419,0.384,0.213333333,0.426666667,0.213333333,0.554666667,0.469333333
1420,0.128,0.554666667,0.298666667,0.128,0.128,0.384
1421,0.128,0.085333333,0.554666667,0.085333333,0.0,0.256
1422,0.554666667,0.042666667,0.213333333,0.298666667,0.384,0.298666667
1423,0.042666667,0.213333333,0.256,0.469333333,0.256,0.213333333
1424,0.469333333,0.554666667,0.213333333,0.341333333,0.085333333,0.426666667
1425,0.426666667,0.170666667,0.213333333,0.512,0.469333333,0.0
1426,0.213333333,0.298666667,0.426666667,0.384,0.213333333,0.213333333
1427,0.426666667,0.042666667,0.298666667,0.426666667,0.256,0.341333333
1428,0.0,0.64,0.597333333,0.256,0.512,0.0
1429,0.213333333,0.042666667,0.0,0.554666667,0.384,0.170666667
1430,0.085333333,0.597333333,0.469333333,0.170666667,0.0,0.597333333
1431,0.554666667,0.170666667,0.170666667,0.426666667,0.597333333,0.128
1432,0.128,0.554666667,0.554666667,0.298666667,0.426666667,0.042666667
1433,0.64,0.64,0.554666667,0.597333333,0.64,0.64
1434,0.298666667,0.170666667,0.341333333,0.554666667,0.384,0.554666667
1435,0.298666667,0.64,0.213333333,0.512,0.597333333,0.298666667
1436,0.128,0.213333333,0.256,0.64,0.085333333,0.256
1437,0.042666667,0.085333333,0.128,0.341333333,0.597333333,0.042666667
1438,0.554666667,0.085333333,0.256,0.298666667,0.426666667,0.341333333
1439,0.554666667,0.384,0.213333333,0.170666667,0.597333333,0.256
1440,0.64,0.64,0.554666667,0.341333333,0.213333333,0.085333333
1441,0.512,0.0,0.512,0.426666667,0.042666667,0.341333333
1442,0.256,0.128,0.128,0.042666667,0.042666667,0.64
1443,0.341333333,0.213333333,0.0,0.426666667,0.213333333,0.085333333
1444,0.298666667,0.256,0.597333333,0.597333333,0.170666667,0.426666667
1445,0.298666667,0.256,0.341333333,0.341333333,0.512,0.0
1446,0.512,0.341333333,0.384,0.256,0.0,0.213333333
1447,0.597333333,0.0,0.298666667,0.341333333,0.384,0.341333333
1448,0.64,0.426666667,0.0,0.085333333,0.426666667,0.426666667
1449,0.341333333,0.0,0.213333333,0.554666667,0.0,0.426666667
1450,0.512,0.085333333,0.0,0.0,0.597333333,0.085333333
1451,0.426666667,0.256,0.256,0.085333333,0.597333333,0.341333333
1452,0.469333333,0.554666667,0.0,0.298666667,0.170666667,0.170666667
1453,0.554666667,0.554666667,0.298666667,0.213333333,0.0,0.341333333
1454,0.426666667,0.042666667,0.469333333,0.170666667,0.213333333,0.170666667
1455,0.256,0.597333333,0.341333333,0.469333333,0.213333333,0.469333333
1456,0.042666667,0.426666667,0.384,0.085333333,0.085333333,0.042666667
1457,0.64,0.0,0.042666667,0.469333333,0.128,0.64
1458,0.170666667,0.554666667,0.298666667,0.512,0.0,0.085333333
1459,0.554666667,0.0,0.042666667,0.0,0.341333333,0.128
1460,0.426666667,0.64,0.64,0.597333333,0.0,0.298666667
1461,0.512,0.469333333,0.512,0.426666667,0.085333333,0.341333333
1462,0.170666667,0.384,0.128,0.341333333,0.170666667,0.256
1463,0.341333333,0.64,0.512,0.469333333,0.597333333,0.554666667
1464,0.256,0.042666667,0.128,0.512,0.64,0.085333333
1465,0.64,0.64,0.512,0.554666667,0.597333333,0.469333333
1466,0.256,0.341333333,0.512,0.597333333,0.213333333,0.170666667
1467,0.469333333,0.554666667,0.042666667,0.256,0.0,0.426666667
1468,0.256,0.426666667,0.554666667,0.0,0.042666667,0.213333333
1469,0.170666667,0.042666667,0.512,0.128,0.170666667,0.64
1470,0.384,0.554666667,0.170666667,0.469333333,0.554666667,0.469333333
1471,0.512,0.0,0.085333333,0.170666667,0.384,0.341333333
1472,0.512,0.042666667,0.085333333,0.512,0.0,0.341333333
1473,0.597333333,0.128,0.085333333,0.256,0.256,0.085333333
1474,0.042666667,0.256,0.554666667,0.341333333,0.085333333,0.128
1475,0.469333333,0.426666667,0.554666667,0.085333333,0.64,0.384
1476,0.042666667,0.128,0.426666667,0.554666667,0.042666667,0.170666667
1477,0.597333333,0.426666667,0.554666667,0.170666667,0.64,0.469333333
1478,0.0,0.213333333,0.256,0.384,0.341333333,0.64
1479,0.554666667,0.384,0.469333333,0.64,0.128,0.64
1480,0.042666667,0.64,0.554666667,0.341333333,0.256,0.469333333
1481,0.0,0.256,0.085333333,0.128,0.042666667,0.128
1482,0.128,0.213333333,0.426666667,0.384,0.128,0.512
1483,0.213333333,0.256,0.0,0.128,0.597333333,0.0
1484,0.554666667,0.256,0.170666667,0.64,0.0,0.256
1485,0.256,0.469333333,0.512,0.0,0.384,0.469333333
1486,0.426666667,0.597333333,0.085333333,0.0,0.597333333,0.170666667
1487,0.128,0.213333333,0.341333333,0.298666667,0.554666667,0.213333333
1488,0.554666667,0.213333333,0.213333333,0.256,0.213333333,0.384
1489,0.512,0.341333333,0.426666667,0.0,0.256,0.64
1490,0.298666667,0.256,0.512,0.128,0.426666667,0.170666667
1491,0.597333333,0.64,0.384,0.213333333,0.213333333,0.64
1492,0.0,0.170666667,0.128,0.554666667,0.341333333,0.554666667
1493,0.0,0.0,0.042666667,0.469333333,0.298666667,0.554666667
1494,0.256,0.213333333,0.469333333,0.042666667,0.554666667,0.128
1495,0.0,0.426666667,0.426666667,0.256,0.170666667,0.256
1496,0.298666667,0.384,0.256,0.213333333,0.384,0.554666667
1497,0.256,0.170666667,0.042666667,0.512,0.0,0.554666667
1498,0.213333333,0.597333333,0.341333333,0.298666667,0.170666667,0.256
1499,0.298666667,0.042666667,0.213333333,0.0,0.085333333,0.384
1500,0.085333333,0.512,0.128,0.213333333,0.384,0.298666667
1501,0.384,0.341333333,0.042666667,0.0,0.256,0.426666667
1502,0.170666667,0.256,0.0,0.341333333,0.512,0.64
1503,0.256,0.042666667,0.64,0.256,0.554666667,0.341333333
1504,0.0,0.469333333,0.597333333,0.170666667,0.512,0.042666667
1505,0.512,0.170666667,0.554666667,0.256,0.384,0.512
1506,0.554666667,0.512,0.341333333,0.512,0.469333333,0.426666667
1507,0.128,0.341333333,0.64,0.384,0.256,0.554666667
1508,0.64,0.298666667,0.256,0.085333333,0.64,0.341333333
1509,0.213333333,0.256,0.085333333,0.128,0.554666667,0.554666667
1510,0.0,0.469333333,0.085333333,0.0,0.554666667,0.170666667
1511,0.426666667,0.085333333,0.213333333,0.085333333,0.469333333,0.085333333
1512,0.256,0.597333333,0.085333333,0.341333333,0.213333333,0.64
1513,0.042666667,0.298666667,0.597333333,0.170666667,0.213333333,0.597333333
1514,0.64,0.0,0.128,0.213333333,0.298666667,0.085333333
1515,0.341333333,0.64,0.64,0.298666667,0.426666667,0.085333333
1516,0.0,0.384,0.128,0.341333333,0.341333333,0.426666667
1517,0.554666667,0.384,0.170666667,0.213333333,0.170666667,0.0
1518,0.042666667,0.384,0.256,0.64,0.256,0.128
1519,0.384,0.554666667,0.256,0.597333333,0.0,0.554666667
1520,0.042666667,0.512,0.64,0.597333333,0.597333333,0.341333333
1521,0.085333333,0.0,0.512,0.128,0.170666667,0.512
1522,0.298666667,0.426666667,0.042666667,0.341333333,0.298666667,0.213333333
1523,0.170666667,0.085333333,0.426666667,0.085333333,0.64,0.384
1524,0.597333333,0.042666667,0.042666667,0.384,0.597333333,0.597333333
1525,0.341333333,0.384,0.384,0.170666667,0.0,0.128
1526,0.341333333,0.426666667,0.128,0.170666667,0.128,0.042666667
1527,0.341333333,0.384,0.341333333,0.213333333,0.213333333,0.256
1528,0.085333333,0.0,0.469333333,0.554666667,0.384,0.085333333
1529,0.298666667,0.042666667,0.512,0.042666667,0.042666667,0.128
1530,0.0,0.554666667,0.170666667,0.384,0.341333333,0.426666667
1531,0.426666667,0.341333333,0.298666667,0.512,0.512,0.384
1532,0.042666667,0.042666667,0.597333333,0.554666667,0.298666667,0.384
1533,0.256,0.085333333,0.469333333,0.085333333,0.512,0.128
1534,0.085333333,0.384,0.384,0.213333333,0.085333333,0.128
1535,0.64,0.426666667,0.554666667,0.597333333,0.341333333,0.426666667
1536,0.426666667,0.0,0.213333333,0.128,0.426666667,0.256
1537,0.256,0.597333333,0.512,0.213333333,0.597333333,0.170666667
1538,0.64,0.085333333,0.298666667,0.597333333,0.213333333,0.256
1539,0.341333333,0.341333333,0.0,0.554666667,0.341333333,0.341333333
1540,0.597333333,0.170666667,0.597333333,0.597333333,0.0,0.597333333
1541,0.384,0.597333333,0.554666667,0.213333333,0.384,0.256
1542,0.170666667,0.426666667,0.298666667,0.256,0.042666667,0.554666667
1543,0.384,0.170666667,0.426666667,0.341333333,0.64,0.384
1544,0.298666667,0.341333333,0.042666667,0.64,0.469333333,0.0
1545,0.554666667,0.426666667,0.597333333,0.0,0.469333333,0.213333333
1546,0.128,0.341333333,0.170666667,0.0,0.597333333,0.64
1547,0.298666667,0.469333333,0.384,0.298666667,0.426666667,0.384
1548,0.597333333,0.426666667,0.213333333,0.384,0.085333333,0.554666667
1549,0.042666667,0.384,0.469333333,0.298666667,0.298666667,0.085333333
1550,0.085333333,0.426666667,0.0,0.469333333,0.0,0.64
1551,0.128,0.469333333,0.426666667,0.0,0.554666667,0.512
1552,0.213333333,0.426666667,0.170666667,0.298666667,0.469333333,0.384
1553,0.042666667,0.341333333,0.042666667,0.042666667,0.554666667,0.085333333
1554,0.170666667,0.085333333,0.64,0.554666667,0.512,0.597333333
1555,0.384,0.384,0.256,0.213333333,0.597333333,0.341333333
1556,0.426666667,0.0,0.341333333,0.128,0.170666667,0.597333333
1557,0.64,0.512,0.042666667,0.512,0.426666667,0.256
1558,0.469333333,0.0,0.554666667,0.384,0.469333333,0.256
1559,0.298666667,0.426666667,0.341333333,0.042666667,0.042666667,0.213333333
1560,0.085333333,0.042666667,0.384,0.128,0.597333333,0.042666667
1561,0.426666667,0.597333333,0.469333333,0.128,0.426666667,0.426666667
1562,0.128,0.213333333,0.213333333,0.597333333,0.128,0.469333333
1563,0.384,0.554666667,0.170666667,0.256,0.128,0.341333333
1564,0.469333333,0.512,0.426666667,0.213333333,0.213333333,0.213333333
1565,0.64,0.298666667,0.170666667,0.384,0.469333333,0.298666667
1566,0.213333333,0.128,0.554666667,0.341333333,0.512,0.64
1567,0.0,0.426666667,0.341333333,0.042666667,0.0,0.170666667
1568,0.0,0.469333333,0.384,0.512,0.64,0.384
1569,0.085333333,0.085333333,0.597333333,0.042666667,0.597333333,0.042666667
1570,0.469333333,0.128,0.384,0.341333333,0.426666667,0.597333333
1571,0.170666667,0.256,0.426666667,0.085333333,0.341333333,0.170666667
1572,0.341333333,0.426666667,0.042666667,0.469333333,0.256,0.469333333
1573,0.469333333,0.0,0.469333333,0.042666667,0.341333333,0.597333333
1574,0.213333333,0.597333333,0.469333333,0.085333333,0.64,0.64
1575,0.469333333,0.597333333,0.042666667,0.426666667,0.64,0.042666667
1576,0.170666667,0.426666667,0.298666667,0.298666667,0.085333333,0.170666667
1577,0.469333333,0.298666667,0.085333333,0.426666667,0.554666667,0.0
1578,0.085333333,0.042666667,0.512,0.512,0.426666667,0.0
1579,0.512,0.042666667,0.0,0.554666667,0.341333333,0.469333333
1580,0.128,0.0,0.597333333,0.597333333,0.64,0.170666667
1581,0.085333333,0.213333333,0.213333333,0.085333333,0.0,0.554666667
1582,0.597333333,0.469333333,0.128,0.426666667,0.128,0.341333333
1583,0.597333333,0.512,0.128,0.341333333,0.085333333,0.384
1584,0.128,0.256,0.042666667,0.341333333,0.512,0.256
